RegionID_x,RegionName_x,monthly_price_slope,monthly_price_change_std,total_data_points,last_avg_price,sharpe_ratios,Region,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange,zillow_1yr_revenue_forecast,first_three_zip_digits,last_two_zip_digits_x,RegionID_y,RegionName_y,monthly_rent_approx,last_two_zip_digits_y,zip_abs_diff,approx_rental_yield
70655,29678,833.0,1359.0,61,196418.0,0.6129506990434143,Zip,SC,Oconee County,Seneca,2022-11-30,15.7,30837.626,296,78,70658,29681,1679.0,81,3,0.008548096406642976
77044,44144,923.0,742.0,61,145882.0,1.243935309973046,Zip,OH,Cuyahoga County,Cleveland,2022-11-30,15.7,22903.474,441,44,77018,44118,1204.0,18,26,0.008253245773981711
77021,44121,783.0,782.0,61,143051.0,1.0012787723785166,Zip,OH,Cuyahoga County,South Euclid,2022-11-30,15.7,22459.007,441,21,77018,44118,1204.0,18,3,0.008416578702700435
65753,19082,1044.0,786.0,61,152998.0,1.3282442748091603,Zip,PA,Delaware County,Upper Darby Township,2022-11-30,15.7,24020.686,190,82,65757,19087,1995.0,87,5,0.013039386135766481
77515,45224,1152.0,992.0,61,177586.0,1.1612903225806452,Zip,OH,Hamilton County,Cincinnati,2022-11-30,15.7,27881.002,452,24,77510,45219,1590.0,19,5,0.00895340848940795
65372,18109,1055.0,1020.0,61,190856.0,1.0343137254901962,Zip,PA,Lehigh County,Allentown,2022-11-30,15.7,29964.392,181,9,65369,18104,2248.0,4,5,0.011778513643794274
84526,60475,797.0,1148.0,61,137889.0,0.6942508710801394,Zip,IL,Cook County,Steger,2022-11-30,15.6,21510.684,604,75,84492,60441,1753.0,41,34,0.012713124324637934
73384,35214,735.0,650.0,61,133686.0,1.1307692307692307,Zip,AL,Jefferson County,Forestdale,2022-11-30,15.6,20855.016,352,14,73375,35205,1807.0,5,9,0.013516748201008334
91669,77020,1301.0,1002.0,61,165347.0,1.2984031936127745,Zip,TX,Harris County,Houston,2022-11-30,15.6,25794.132,770,20,91668,77019,1605.0,19,1,0.009706858908840196
73385,35215,825.0,657.0,61,143196.0,1.2557077625570776,Zip,AL,Jefferson County,Birmingham,2022-11-30,15.6,22338.576,352,15,73375,35205,1807.0,5,10,0.012619067571719881
77017,44117,935.0,806.0,61,140186.0,1.1600496277915633,Zip,OH,Cuyahoga County,Euclid,2022-11-30,15.5,21728.829999999998,441,17,77018,44118,1204.0,18,1,0.008588589445451043
74124,37040,1277.0,1504.0,61,251526.0,0.8490691489361702,Zip,TN,Montgomery County,Clarksville,2022-11-30,15.5,38986.53,370,40,74113,37027,2250.0,27,13,0.008945397294911858
91678,77029,1204.0,857.0,61,156085.0,1.4049008168028005,Zip,TX,Harris County,Houston,2022-11-30,15.5,24193.175,770,29,91668,77019,1605.0,19,10,0.010282858698785919
58945,02860,1777.0,2039.0,61,319062.0,0.8715056400196175,Zip,RI,Providence County,Pawtucket,2022-11-30,15.5,49454.61,028,60,58937,02840,2748.0,40,20,0.00861274611204092
63966,15235,857.0,1131.0,61,154324.0,0.757736516357206,Zip,PA,Allegheny County,Penn Hills,2022-11-30,15.5,23920.22,152,35,63948,15217,1482.0,17,18,0.009603172546071901
77908,46011,1055.0,863.0,61,171254.0,1.2224797219003476,Zip,IN,Madison County,Anderson,2022-11-30,15.4,26373.115999999998,460,11,77918,46032,1407.0,32,21,0.008215866490709706
96825,92345,2064.0,2501.0,61,384109.0,0.8252698920431827,Zip,CA,San Bernardino County,Hesperia,2022-11-30,15.4,59152.786,923,45,96817,92336,3108.0,36,9,0.008091453207292721
70973,30233,899.0,794.0,61,192182.0,1.1322418136020151,Zip,GA,Butts County,Jackson,2022-11-30,15.4,29596.028,302,33,70975,30236,1624.0,36,3,0.008450323131198551
89932,73107,774.0,887.0,61,148872.0,0.8726042841037204,Zip,OK,Oklahoma County,Oklahoma City,2022-11-30,15.4,22926.288,731,7,89931,73106,1361.0,6,1,0.009142081788381965
77909,46012,957.0,736.0,61,148433.0,1.3002717391304348,Zip,IN,Madison County,Anderson,2022-11-30,15.3,22710.249,460,12,77918,46032,1407.0,32,20,0.009479024206207514
78907,48021,1009.0,831.0,61,138455.0,1.2141997593261131,Zip,MI,Macomb County,Eastpointe,2022-11-30,15.3,21183.614999999998,480,21,78907,48021,1204.0,21,0,0.008695966198403814
74654,38116,953.0,669.0,61,146453.0,1.4245142002989537,Zip,TN,Shelby County,Memphis,2022-11-30,15.3,22407.309,381,16,74653,38115,1187.0,15,1,0.008104989313977863
58946,02861,1781.0,1952.0,61,322491.0,0.9123975409836066,Zip,RI,Providence County,Pawtucket,2022-11-30,15.2,49018.632,028,61,58937,02840,2748.0,40,21,0.008521168032596258
63957,15226,1083.0,1104.0,61,185225.0,0.9809782608695652,Zip,PA,Allegheny County,Pittsburgh,2022-11-30,15.2,28154.2,152,26,63948,15217,1482.0,17,9,0.008001079767849912
73375,35205,1090.0,1038.0,61,194832.0,1.0500963391136802,Zip,AL,Jefferson County,Birmingham,2022-11-30,15.2,29614.464,352,5,73375,35205,1807.0,5,0,0.0092746571405108
79783,49507,1459.0,934.0,61,187342.0,1.5620985010706638,Zip,MI,Kent County,Grand Rapids,2022-11-30,15.2,28475.984,495,7,79784,49508,1522.0,8,1,0.008124179308430571
67518,23075,985.0,1137.0,61,196099.0,0.8663148636763413,Zip,VA,Henrico County,Highland Springs,2022-11-30,15.2,29807.048,230,75,67504,23059,1840.0,59,16,0.0093830157216508
74226,37186,1005.0,1227.0,61,197506.0,0.8190709046454768,Zip,TN,Sumner County,Westmoreland,2022-11-30,15.2,30020.912,371,86,74217,37174,2042.0,74,12,0.010338926412362157
60371,06519,1448.0,1550.0,61,193769.0,0.9341935483870968,Zip,CT,New Haven County,New Haven,2022-11-30,15.2,29452.888,065,19,60363,06511,2003.0,11,8,0.01033705081824234
70963,30217,771.0,664.0,61,155848.0,1.161144578313253,Zip,GA,Heard County,Franklin,2022-11-30,15.1,23533.048,302,17,70960,30214,2149.0,14,3,0.013789076536112109
77506,45215,1077.0,979.0,61,192818.0,1.1001021450459654,Zip,OH,Hamilton County,Wyoming,2022-11-30,15.1,29115.518,452,15,77510,45219,1590.0,19,4,0.008246118101007168
86298,64050,1032.0,711.0,61,143130.0,1.4514767932489452,Zip,MO,Jackson County,Independence,2022-11-30,15.1,21612.63,640,50,86303,64055,1254.0,55,5,0.00876126598197443
91665,77016,1329.0,734.0,61,164541.0,1.8106267029972751,Zip,TX,Harris County,Houston,2022-11-30,15.1,24845.691,770,16,91668,77019,1605.0,19,3,0.009754407716009992
93136,79927,516.0,833.0,61,142894.0,0.6194477791116446,Zip,TX,El Paso County,Socorro,2022-11-30,15.1,21576.994,799,27,93142,79934,1415.0,34,7,0.00990244516914636
77910,46013,992.0,687.0,61,147193.0,1.4439592430858808,Zip,IN,Madison County,Anderson,2022-11-30,15.1,22226.143,460,13,77918,46032,1407.0,32,19,0.00955887847927551
77907,46001,865.0,821.0,61,141857.0,1.053593179049939,Zip,IN,Madison County,Alexandria,2022-11-30,15.0,21278.55,460,1,77918,46032,1407.0,32,31,0.009918438991378642
93139,79930,724.0,851.0,61,147380.0,0.8507638072855465,Zip,TX,El Paso County,El Paso,2022-11-30,15.0,22107.0,799,30,93142,79934,1415.0,34,4,0.00960103134753698
91682,77033,1128.0,1061.0,61,157030.0,1.0631479736098022,Zip,TX,Harris County,Houston,2022-11-30,15.0,23554.5,770,33,91668,77019,1605.0,19,14,0.010220976883398077
96756,92251,1494.0,2315.0,61,345738.0,0.6453563714902808,Zip,CA,Imperial County,Imperial,2022-11-30,14.9,51514.962,922,51,96758,92253,2995.0,53,2,0.008662628927106652
78914,48030,1356.0,880.0,61,147262.0,1.540909090909091,Zip,MI,Oakland County,Hazel Park,2022-11-30,14.9,21942.038,480,30,78914,48030,1267.0,30,0,0.008603713109967269
70955,30204,701.0,513.0,61,143068.0,1.3664717348927875,Zip,GA,Lamar County,Barnesville,2022-11-30,14.9,21317.131999999998,302,4,70959,30213,2006.0,13,9,0.01402130455447759
70926,30153,1191.0,981.0,61,189925.0,1.2140672782874617,Zip,GA,Polk County,Rockmart,2022-11-30,14.9,28298.824999999997,301,53,70925,30152,1921.0,52,1,0.010114518889035145
63950,15219,1030.0,1883.0,61,166764.0,0.5469994689325545,Zip,PA,Allegheny County,Pittsburgh,2022-11-30,14.9,24847.836,152,19,63948,15217,1482.0,17,2,0.008886810102899906
63938,15207,952.0,811.0,61,144033.0,1.1738594327990135,Zip,PA,Allegheny County,Pittsburgh,2022-11-30,14.9,21460.916999999998,152,7,63934,15203,1487.0,3,4,0.010324022966958961
74617,38053,1138.0,900.0,61,195936.0,1.2644444444444445,Zip,TN,Shelby County,Millington,2022-11-30,14.9,29194.464,380,53,74592,38018,1853.0,18,35,0.009457169688061408
74126,37042,1120.0,1329.0,61,224700.0,0.8427389014296464,Zip,TN,Montgomery County,Clarksville,2022-11-30,14.9,33480.299999999996,370,42,74113,37027,2250.0,27,15,0.010013351134846462
91677,77028,1275.0,1001.0,61,155349.0,1.2737262737262738,Zip,TX,Harris County,Houston,2022-11-30,14.9,23147.001,770,28,91668,77019,1605.0,19,9,0.01033157599984551
65699,19018,1152.0,1209.0,61,217133.0,0.9528535980148883,Zip,PA,Delaware County,Upper Darby Township,2022-11-30,14.9,32352.817,190,18,65738,19063,1898.0,63,45,0.008741186277534967
79094,48239,1044.0,732.0,61,153269.0,1.4262295081967213,Zip,MI,Wayne County,Redford,2022-11-30,14.8,22683.812,482,39,79094,48239,1307.0,39,0,0.008527490882043989
89939,73114,924.0,918.0,61,136947.0,1.0065359477124183,Zip,OK,Oklahoma County,Oklahoma City,2022-11-30,14.8,20268.156000000003,731,14,89931,73106,1361.0,6,8,0.00993815125559523
74209,37160,1321.0,1399.0,61,215854.0,0.9442458899213724,Zip,TN,Bedford County,Shelbyville,2022-11-30,14.8,31946.392000000003,371,60,74214,37167,1739.0,67,7,0.008056371436248575
65728,19050,1162.0,1238.0,61,208729.0,0.938610662358643,Zip,PA,Delaware County,Lansdowne,2022-11-30,14.7,30683.162999999997,190,50,65738,19063,1898.0,63,13,0.009093130326883183
85876,63033,1002.0,965.0,61,173970.0,1.038341968911917,Zip,MO,Saint Louis County,Florissant,2022-11-30,14.7,25573.59,630,33,85876,63033,1512.0,33,0,0.008691153647180549
76489,43050,1027.0,554.0,61,168035.0,1.8537906137184115,Zip,OH,Knox County,Mount Vernon,2022-11-30,14.7,24701.145,430,50,76464,43017,1395.0,17,33,0.00830184187818014
74176,37110,893.0,666.0,61,148372.0,1.3408408408408408,Zip,TN,Warren County,Mc Minnville,2022-11-30,14.7,21810.683999999997,371,10,74183,37122,2104.0,22,12,0.01418057315396436
74136,37055,1352.0,1369.0,61,235538.0,0.987582176771366,Zip,TN,Dickson County,Dickson,2022-11-30,14.7,34624.085999999996,370,55,74145,37064,1907.0,64,9,0.008096358124803641
70635,29654,906.0,1108.0,61,161456.0,0.8176895306859205,Zip,SC,Anderson County,Honea Path,2022-11-30,14.6,23572.575999999997,296,54,70631,29650,1490.0,50,4,0.009228520463779605
69750,28150,761.0,1458.0,61,174327.0,0.5219478737997256,Zip,NC,Cleveland County,Shelby,2022-11-30,14.6,25451.742,281,50,69762,28173,2386.0,73,23,0.013686921704612595
65354,18080,1074.0,1381.0,61,259230.0,0.777697320782042,Zip,PA,Lehigh County,Washington Township,2022-11-30,14.6,37847.579999999994,180,80,65337,18062,2110.0,62,18,0.00813949002816032
96736,92225,925.0,1739.0,61,214727.0,0.5319148936170213,Zip,CA,Riverside County,Blythe,2022-11-30,14.6,31350.142,922,25,96743,92234,2646.0,34,9,0.01232262361044489
85884,63042,719.0,874.0,61,149884.0,0.8226544622425629,Zip,MO,Saint Louis County,Hazelwood,2022-11-30,14.4,21583.296000000002,630,42,85876,63033,1512.0,33,9,0.010087801232953483
66055,19802,687.0,1083.0,61,158622.0,0.6343490304709142,Zip,DE,New Castle County,Wilmington,2022-11-30,14.4,22841.568000000003,198,2,66054,19801,1615.0,1,1,0.010181437631602173
91675,77026,1305.0,1039.0,61,147609.0,1.2560153994225216,Zip,TX,Harris County,Houston,2022-11-30,14.4,21255.696000000004,770,26,91668,77019,1605.0,19,7,0.010873320732475662
65696,19015,1204.0,1220.0,61,230582.0,0.9868852459016394,Zip,PA,Delaware County,Brookhaven,2022-11-30,14.4,33203.808000000005,190,15,65738,19063,1898.0,63,48,0.008231345031268702
79095,48240,945.0,854.0,61,133121.0,1.1065573770491803,Zip,MI,Wayne County,Redford,2022-11-30,14.4,19169.424000000003,482,40,79095,48240,1272.0,40,0,0.009555216682566987
69423,27574,669.0,600.0,61,152720.0,1.115,Zip,NC,Person County,Roxboro,2022-11-30,14.3,21838.960000000003,275,74,69431,27587,1781.0,87,13,0.011661864850707176
65716,19036,1049.0,1024.0,61,195872.0,1.0244140625,Zip,PA,Delaware County,Darby Township,2022-11-30,14.3,28009.696000000004,190,36,65738,19063,1898.0,63,27,0.009690001633719981
91681,77032,924.0,905.0,61,170923.0,1.0209944751381215,Zip,TX,Harris County,Houston,2022-11-30,14.3,24441.989,770,32,91668,77019,1605.0,19,13,0.009390193244911452
91748,77099,988.0,1117.0,61,210985.0,0.8845120859444942,Zip,TX,Harris County,Houston,2022-11-30,14.3,30170.855000000003,770,99,91747,77098,1707.0,98,1,0.008090622556105884
89952,73127,686.0,714.0,61,165066.0,0.9607843137254902,Zip,OK,Oklahoma County,Oklahoma City,2022-11-30,14.2,23439.372,731,27,89931,73106,1361.0,6,21,0.008245186773775339
58948,02863,2038.0,1799.0,61,287772.0,1.132851584213452,Zip,RI,Providence County,Central Falls,2022-11-30,14.2,40863.623999999996,028,63,58937,02840,2748.0,40,23,0.009549226470956174
79419,48846,988.0,1820.0,61,171554.0,0.5428571428571428,Zip,MI,Ionia County,Ionia,2022-11-30,14.2,24360.667999999998,488,46,79416,48843,2001.0,43,3,0.01166396586497546
85874,63031,832.0,834.0,61,150505.0,0.9976019184652278,Zip,MO,Saint Louis County,Florissant,2022-11-30,14.1,21221.204999999998,630,31,85874,63031,1306.0,31,0,0.008677452576326367
60982,08093,649.0,1198.0,61,191152.0,0.5417362270450752,Zip,NJ,Gloucester County,Westville,2022-11-30,14.1,26952.431999999997,080,93,60971,08081,1791.0,81,12,0.00936950698920231
91666,77017,1063.0,965.0,61,186303.0,1.1015544041450778,Zip,TX,Harris County,Houston,2022-11-30,14.1,26268.722999999998,770,17,91668,77019,1605.0,19,2,0.008614998148177969
91660,77011,1654.0,1468.0,61,212914.0,1.1267029972752043,Zip,TX,Harris County,Houston,2022-11-30,14.1,30020.873999999996,770,11,91658,77009,1763.0,9,2,0.00828033854044356
91736,77087,1180.0,971.0,61,184658.0,1.21524201853759,Zip,TX,Harris County,Houston,2022-11-30,14.1,26036.778,770,87,91733,77084,1549.0,84,3,0.008388480325791463
65737,19061,1154.0,1097.0,61,216045.0,1.0519598906107566,Zip,PA,Delaware County,Upper Chichester Township,2022-11-30,14.1,30462.344999999998,190,61,65738,19063,1898.0,63,2,0.008785206785623365
95026,85643,822.0,1164.0,61,147597.0,0.7061855670103093,Zip,AZ,Cochise County,Willcox,2022-11-30,14.1,20811.177,856,43,95025,85641,2110.0,41,2,0.014295683516602641
71225,30601,1317.0,1181.0,61,216002.0,1.1151566469093988,Zip,GA,Clarke County,Athens,2022-11-30,14.1,30456.281999999996,306,1,71275,30680,1774.0,80,79,0.008212886917713725
65772,19104,1574.0,1638.0,61,212628.0,0.960927960927961,Zip,PA,Philadelphia County,Philadelphia,2022-11-30,14.1,29980.548,191,4,65772,19104,1785.0,4,0,0.008394943281223545
69393,27534,581.0,997.0,61,191922.0,0.5827482447342026,Zip,NC,Wayne County,Goldsboro,2022-11-30,14.1,27061.001999999997,275,34,69388,27529,1561.0,29,5,0.00813351257281604
94988,85602,1014.0,1063.0,61,197267.0,0.9539040451552211,Zip,AZ,Cochise County,Benson,2022-11-30,14.0,27617.38,856,2,95013,85629,1922.0,29,27,0.00974314000821222
71325,30815,972.0,897.0,61,169600.0,1.0836120401337792,Zip,GA,Richmond County,Augusta,2022-11-30,14.0,23744.000000000004,308,15,71323,30813,1466.0,13,2,0.008643867924528302
91694,77045,957.0,828.0,61,178367.0,1.1557971014492754,Zip,TX,Harris County,Houston,2022-11-30,14.0,24971.38,770,45,91706,77057,1548.0,57,12,0.008678735416304586
91700,77051,1034.0,944.0,61,156969.0,1.0953389830508475,Zip,TX,Harris County,Houston,2022-11-30,14.0,21975.660000000003,770,51,91706,77057,1548.0,57,6,0.009861819849779256
91702,77053,961.0,820.0,61,179969.0,1.171951219512195,Zip,TX,Harris County,Houston,2022-11-30,14.0,25195.660000000003,770,53,91706,77057,1548.0,57,4,0.008601481366235297
65798,19131,1550.0,1398.0,61,176696.0,1.1087267525035764,Zip,PA,Philadelphia County,Philadelphia,2022-11-30,13.9,24560.744000000002,191,31,65798,19131,1581.0,31,0,0.008947570969348485
69210,27107,1011.0,911.0,61,186980.0,1.109769484083425,Zip,NC,Forsyth County,Winston-Salem,2022-11-30,13.9,25990.22,271,7,69207,27104,1531.0,4,3,0.008188041501764895
84522,60471,1009.0,1234.0,61,192048.0,0.8176661264181524,Zip,IL,Cook County,Richton Park,2022-11-30,13.9,26694.672000000002,604,71,84492,60441,1753.0,41,30,0.009127926351745396
91670,77021,1204.0,935.0,61,191216.0,1.2877005347593582,Zip,TX,Harris County,Houston,2022-11-30,13.9,26579.024,770,21,91668,77019,1605.0,19,2,0.00839364906702368
74230,37190,924.0,742.0,61,190420.0,1.2452830188679245,Zip,TN,Cannon County,Woodbury,2022-11-30,13.8,26277.960000000003,371,90,74217,37174,2042.0,74,16,0.010723663480726814
84489,60438,902.0,1158.0,61,181249.0,0.7789291882556131,Zip,IL,Cook County,Lansing,2022-11-30,13.8,25012.362,604,38,84492,60441,1753.0,41,3,0.009671777499462067
89846,73008,654.0,668.0,61,157178.0,0.9790419161676647,Zip,OK,Oklahoma County,Bethany,2022-11-30,13.8,21690.564000000002,730,8,89841,73003,1403.0,3,5,0.008926185598493428
79386,48809,1224.0,1912.0,61,197278.0,0.6401673640167364,Zip,MI,Ionia County,Belding,2022-11-30,13.8,27224.364,488,9,79416,48843,2001.0,43,34,0.010143046867871734
91664,77015,1034.0,800.0,61,190833.0,1.2925,Zip,TX,Harris County,Houston,2022-11-30,13.7,26144.120999999996,770,15,91668,77019,1605.0,19,4,0.00841049504016601
91686,77037,925.0,997.0,61,181381.0,0.9277833500501504,Zip,TX,Harris County,Houston,2022-11-30,13.7,24849.196999999996,770,37,91668,77019,1605.0,19,18,0.00884877688401762
77935,46052,1040.0,999.0,61,217273.0,1.0410410410410411,Zip,IN,Boone County,Lebanon,2022-11-30,13.7,29766.400999999998,460,52,77924,46038,1808.0,38,14,0.008321328466951715
70286,29061,652.0,1097.0,61,167682.0,0.5943482224247949,Zip,SC,Richland County,Hopkins,2022-11-30,13.6,22804.752,290,61,70288,29063,1500.0,63,2,0.00894550398969478
91697,77048,999.0,1088.0,61,190296.0,0.9181985294117647,Zip,TX,Harris County,Houston,2022-11-30,13.6,25880.256,770,48,91706,77057,1548.0,57,9,0.008134695421869087
89981,73159,653.0,598.0,61,153335.0,1.0919732441471572,Zip,OK,Oklahoma County,Oklahoma City,2022-11-30,13.6,20853.56,731,59,89931,73106,1361.0,6,53,0.008875990478364366
91688,77039,971.0,780.0,61,177095.0,1.244871794871795,Zip,TX,Harris County,Houston,2022-11-30,13.6,24084.920000000002,770,39,91706,77057,1548.0,57,18,0.008741071176487196
79446,48875,1224.0,2432.0,61,239421.0,0.5032894736842105,Zip,MI,Ionia County,Portland,2022-11-30,13.6,32561.256,488,75,79416,48843,2001.0,43,32,0.00835766286165374
63958,15227,887.0,952.0,61,179342.0,0.9317226890756303,Zip,PA,Allegheny County,Brentwood,2022-11-30,13.6,24390.512000000002,152,27,63948,15217,1482.0,17,10,0.00826354116715549
92048,77587,1023.0,906.0,61,182576.0,1.1291390728476822,Zip,TX,Harris County,South Houston,2022-11-30,13.6,24830.336000000003,775,87,92045,77584,1623.0,84,3,0.008889448777495399
84484,60433,851.0,1034.0,61,149279.0,0.8230174081237911,Zip,IL,Will County,Joliet,2022-11-30,13.6,20301.944000000003,604,33,84492,60441,1753.0,41,8,0.011743111891156828
84483,60432,784.0,1142.0,61,149658.0,0.6865148861646234,Zip,IL,Will County,Joliet,2022-11-30,13.5,20203.83,604,32,84492,60441,1753.0,41,9,0.011713373157465689
91709,77060,950.0,746.0,61,179932.0,1.2734584450402144,Zip,TX,Harris County,Houston,2022-11-30,13.5,24290.820000000003,770,60,91706,77057,1548.0,57,3,0.008603250116710757
63636,14615,747.0,933.0,61,133866.0,0.8006430868167203,Zip,NY,Monroe County,Rochester,2022-11-30,13.5,18071.91,146,15,63628,14607,1156.0,7,8,0.008635501172814605
82202,55350,1239.0,1611.0,61,243992.0,0.7690875232774674,Zip,MN,McLeod County,Hutchinson,2022-11-30,13.4,32694.928000000004,553,50,82199,55347,1958.0,47,3,0.008024853273877832
70254,29006,655.0,749.0,61,144883.0,0.8744993324432577,Zip,SC,Lexington County,Batesburg-Leesville,2022-11-30,13.4,19414.322,290,6,70274,29045,1376.0,45,39,0.009497318525983034
91662,77013,1020.0,853.0,61,178494.0,1.1957796014067996,Zip,TX,Harris County,Houston,2022-11-30,13.4,23918.196,770,13,91658,77009,1763.0,9,4,0.009877082703060047
84480,60429,865.0,1189.0,61,160653.0,0.7275021026072329,Zip,IL,Cook County,Hazel Crest,2022-11-30,13.4,21527.502,604,29,84492,60441,1753.0,41,12,0.01091171655680255
74951,38671,1047.0,940.0,61,189054.0,1.1138297872340426,Zip,MS,DeSoto County,Southaven,2022-11-30,13.4,25333.236,386,71,74951,38671,1574.0,71,0,0.008325663567023179
84477,60425,964.0,1154.0,61,197855.0,0.8353552859618717,Zip,IL,Cook County,Glenwood,2022-11-30,13.4,26512.570000000003,604,25,84492,60441,1753.0,41,16,0.008860023754769908
91742,77093,1145.0,930.0,61,163562.0,1.2311827956989247,Zip,TX,Harris County,Houston,2022-11-30,13.3,21753.746000000003,770,93,91744,77095,1335.0,95,2,0.008162042528215601
74925,38637,882.0,842.0,61,155791.0,1.0475059382422802,Zip,MS,DeSoto County,Horn Lake,2022-11-30,13.3,20720.203,386,37,74951,38671,1574.0,71,34,0.010103279393546482
69752,28152,846.0,1601.0,61,182499.0,0.52841973766396,Zip,NC,Cleveland County,Shelby,2022-11-30,13.3,24272.367000000002,281,52,69762,28173,2386.0,73,21,0.013074044241338309
63640,14619,883.0,926.0,61,133098.0,0.9535637149028078,Zip,NY,Monroe County,Rochester,2022-11-30,13.2,17568.936,146,19,63628,14607,1156.0,7,12,0.008685329606755924
70280,29053,623.0,697.0,61,147456.0,0.8938307030129125,Zip,SC,Lexington County,Gaston,2022-11-30,13.2,19464.192000000003,290,53,70274,29045,1376.0,45,8,0.009331597222222222
91661,77012,1226.0,1306.0,61,173204.0,0.9387442572741195,Zip,TX,Harris County,Houston,2022-11-30,13.2,22862.928,770,12,91658,77009,1763.0,9,3,0.010178748758689175
77616,45356,665.0,637.0,61,134853.0,1.043956043956044,Zip,OH,Miami County,Piqua,2022-11-30,13.1,17665.743000000002,453,56,77603,45342,1127.0,42,14,0.008357248262923332
92579,78644,959.0,943.0,61,224469.0,1.0169671261930011,Zip,TX,Caldwell County,Lockhart,2022-11-30,13.1,29405.439000000002,786,44,92576,78641,1973.0,41,3,0.0087896324214034
69708,28090,1017.0,1533.0,61,167103.0,0.6634050880626223,Zip,NC,Cleveland County,Belwood,2022-11-30,13.0,21723.39,280,90,69702,28081,1465.0,81,9,0.008767047868679797
79053,48195,876.0,800.0,61,164336.0,1.095,Zip,MI,Wayne County,Southgate,2022-11-30,12.9,21199.344,481,95,79047,48188,1916.0,88,7,0.01165904001557784
79415,48842,891.0,945.0,61,220979.0,0.9428571428571428,Zip,MI,Ingham County,Holt,2022-11-30,12.9,28506.291,488,42,79416,48843,2001.0,43,1,0.009055159087515103
79427,48854,973.0,1053.0,61,242243.0,0.9240265906932573,Zip,MI,Ingham County,Mason,2022-11-30,12.9,31249.347,488,54,79416,48843,2001.0,43,11,0.00826030060724149
90272,74063,627.0,719.0,61,175543.0,0.8720445062586927,Zip,OK,Tulsa County,Sand Springs,2022-11-30,12.7,22293.961,740,63,90249,74037,1536.0,37,26,0.008749992879237566
77586,45324,698.0,728.0,61,158299.0,0.9587912087912088,Zip,OH,Greene County,Fairborn,2022-11-30,12.7,20103.973,453,24,77586,45324,1306.0,24,0,0.008250210045546718
84354,60099,842.0,974.0,61,185353.0,0.864476386036961,Zip,IL,Lake County,Zion,2022-11-30,12.7,23539.831000000002,600,99,84345,60090,1754.0,90,9,0.009463024607101045
71179,30531,849.0,804.0,61,183854.0,1.0559701492537314,Zip,GA,Habersham County,Cornelia,2022-11-30,12.7,23349.458,305,31,71169,30519,2109.0,19,12,0.011471058557333536
76509,43078,768.0,662.0,61,167905.0,1.1601208459214503,Zip,OH,Champaign County,Urbana,2022-11-30,12.7,21323.935,430,78,76464,43017,1395.0,17,61,0.008308269557190077
92050,77590,816.0,877.0,61,168545.0,0.9304446978335233,Zip,TX,Galveston County,Texas City,2022-11-30,12.7,21405.215,775,90,92045,77584,1623.0,84,6,0.00962947580764781
94252,83647,1627.0,1171.0,61,276384.0,1.3894107600341588,Zip,ID,Elmore County,Mountain Home,2022-11-30,12.7,35100.768000000004,836,47,399648,83646,2251.0,46,1,0.00814446567095056
70265,29033,761.0,759.0,61,160710.0,1.002635046113307,Zip,SC,Lexington County,Cayce,2022-11-30,12.6,20249.46,290,33,70274,29045,1376.0,45,12,0.008562006097940389
92051,77591,965.0,927.0,61,198982.0,1.040992448759439,Zip,TX,Galveston County,Texas City,2022-11-30,12.6,25071.732,775,91,92045,77584,1623.0,84,7,0.008156516669849534
84342,60087,960.0,1085.0,61,199056.0,0.8847926267281107,Zip,IL,Lake County,Waukegan,2022-11-30,12.6,25081.056,600,87,84344,60089,1814.0,89,2,0.009113013423358251
89962,73139,644.0,651.0,61,163133.0,0.989247311827957,Zip,OK,Oklahoma County,Oklahoma City,2022-11-30,12.6,20554.758,731,39,89931,73106,1361.0,6,33,0.008342885866133768
79051,48192,921.0,823.0,61,160208.0,1.1190765492102066,Zip,MI,Wayne County,Wyandotte,2022-11-30,12.6,20186.208,481,92,79047,48188,1916.0,88,4,0.011959452711475083
62297,11950,2639.0,2130.0,61,377097.0,1.2389671361502348,Zip,NY,Suffolk County,Mastic,2022-11-30,12.5,47137.125,119,50,62287,11937,28297.0,37,13,0.0750390483085254
66827,21217,683.0,1315.0,61,144443.0,0.5193916349809886,Zip,MD,Baltimore City,Baltimore,2022-11-30,12.5,18055.375,212,17,66827,21217,1499.0,17,0,0.010377796085653165
71173,30523,1115.0,1118.0,61,258696.0,0.9973166368515206,Zip,GA,Habersham County,Clarkesville,2022-11-30,12.4,32078.304000000004,305,23,71169,30519,2109.0,19,4,0.008152426013544855
69685,28043,774.0,720.0,61,153447.0,1.075,Zip,NC,Rutherford County,Forest City,2022-11-30,12.4,19027.428000000004,280,43,69686,28052,1326.0,52,9,0.0086414201646171
90245,74033,577.0,746.0,61,180078.0,0.7734584450402144,Zip,OK,Tulsa County,Glenpool,2022-11-30,12.4,22329.672000000002,740,33,90249,74037,1536.0,37,4,0.008529637157231866
75870,41015,818.0,810.0,61,167269.0,1.0098765432098766,Zip,KY,Kenton County,Covington,2022-11-30,12.2,20406.818,410,15,75885,41042,1388.0,42,27,0.008298010988288326
84524,60473,896.0,1069.0,61,203776.0,0.8381665107577175,Zip,IL,Cook County,South Holland,2022-11-30,12.2,24860.672,604,73,84492,60441,1753.0,41,32,0.008602583228643216
